id,task,audio_dependency,duration,n_gt,n_emits,tp_time,tp_content,fp,fn,time_f1,joint_f1,verdict
instant_event_alert::9DnZ2uQgpTA::217,instant_event_alert,required,181.114267,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
instant_event_alert::UKb3fZY0OfA::218,instant_event_alert,required,290.999042,2,2,2,2,0,0,1.0,1.0,GOOD
instant_event_alert::DHI_NLr_MQY::219,instant_event_alert,required,348.881867,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
instant_event_alert::15GCaMdApS4::220,instant_event_alert,required,118.8,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
instant_event_alert::TJMrW-vgNz0::221,instant_event_alert,required,392.066667,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
instant_event_alert::RnRcjb3MAs8::222,instant_event_alert,required,56.335252,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
instant_event_alert::V9Kl1FK8fUU::223,instant_event_alert,none,182.056875,1,0,0,0,0,1,0.0,0.0,SILENT
instant_event_alert::1KRgCamTNu0::224,instant_event_alert,required,322.022022,1,2,1,1,1,0,0.667,0.667,GOOD
instant_event_alert::UkCJqA7561I::225,instant_event_alert,required,389.68,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
instant_event_alert::SxHRryEQwxQ::226,instant_event_alert,required,226.39306,3,3,2,2,1,1,0.667,0.667,GOOD
instant_event_alert::VU9rzBQMErs::227,instant_event_alert,required,297.630667,2,4,2,2,2,0,0.667,0.667,GOOD
instant_event_alert::3QEZyCTSytU::228,instant_event_alert,required,397.313583,1,2,0,0,2,1,0.0,0.0,WRONG_TIME
instant_event_alert::1ZDmY-UmKfY::229,instant_event_alert,required,57.290567,1,2,0,0,2,1,0.0,0.0,WRONG_TIME
instant_event_alert::L0RIDVNu39s::230,instant_event_alert,helpful,60.06,1,0,0,0,0,1,0.0,0.0,SILENT
instant_event_alert::-QEfaBLGPQk::231,instant_event_alert,required,433.057625,2,2,1,1,1,1,0.5,0.5,GOOD
instant_event_alert::I1zkx0Xz8NY::232,instant_event_alert,required,137.003533,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::SB7nuM34CWg::233,instant_event_alert,required,110.485375,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
instant_event_alert::KE1RZcZvWMw::234,instant_event_alert,required,478.478,1,2,1,1,1,0,0.667,0.667,GOOD
instant_event_alert::AUXo83jAKIw::235,instant_event_alert,required,314.8145,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::36Ush_U7z-c::236,instant_event_alert,required,107.04,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::SAMwVq0S-AM::237,instant_event_alert,required,221.47125,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::DHULPs5EaBU::238,instant_event_alert,required,274.507567,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::95Emw6MdmHE::239,instant_event_alert,required,225.48,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::W5Wh4xCmPC4::240,instant_event_alert,required,432.0316,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::TRdIVvXBB8k::241,instant_event_alert,required,196.88,2,1,1,1,0,1,0.667,0.667,GOOD
instant_event_alert::UcKNIHy3aeQ::242,instant_event_alert,required,176.332926,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::MLxg-PXQ47g::243,instant_event_alert,required,180.533333,2,2,2,2,0,0,1.0,1.0,GOOD
instant_event_alert::IL2Pj1bOb4Q::244,instant_event_alert,required,175.7756,2,2,2,2,0,0,1.0,1.0,GOOD
instant_event_alert::C3Wx2o4LZko::245,instant_event_alert,required,57.457457,2,1,1,1,0,1,0.667,0.667,GOOD
instant_event_alert::BifM0YUen9U::246,instant_event_alert,required,242.375467,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
instant_event_alert::9PrAJGLXUuM::247,instant_event_alert,required,492.1917,1,2,1,1,1,0,0.667,0.667,GOOD
instant_event_alert::3iVPx4lsw_0::248,instant_event_alert,required,319.786133,1,2,0,0,2,1,0.0,0.0,WRONG_TIME
instant_event_alert::GV94WLtL1nI::249,instant_event_alert,required,114.7146,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
instant_event_alert::M-gZMQKFPFc::250,instant_event_alert,required,147.380714,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::GjDTEjAHu_Y::251,instant_event_alert,required,100.44,2,1,1,1,0,1,0.667,0.667,GOOD
instant_event_alert::7M8Ta6BR0Zo::252,instant_event_alert,required,183.6835,1,2,1,1,1,0,0.667,0.667,GOOD
instant_event_alert::2f9-OGw5Kkg::253,instant_event_alert,required,336.210875,2,3,1,1,2,1,0.4,0.4,GOOD
instant_event_alert::Vj8gzj1LSFo::254,instant_event_alert,required,160.952458,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::LA1F4bSzvDI::255,instant_event_alert,required,109.866667,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::DLBbSgu_JdM::256,instant_event_alert,none,184.781236,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
instant_event_alert::MrRcGmdL_4U::257,instant_event_alert,required,67.0,1,3,1,1,2,0,0.5,0.5,GOOD
instant_event_alert::5JHKOIfy9aY::258,instant_event_alert,required,337.770767,2,2,1,1,1,1,0.5,0.5,GOOD
instant_event_alert::MbpBw_NTqjE::259,instant_event_alert,required,196.066667,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::79yU4nPPvPU::260,instant_event_alert,required,237.366667,4,3,3,3,0,1,0.857,0.857,GOOD
instant_event_alert::1yIth_rknTo::261,instant_event_alert,required,192.458333,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
instant_event_alert::UXEgcBFBoRo::262,instant_event_alert,required,434.851078,1,2,1,1,1,0,0.667,0.667,GOOD
instant_event_alert::VkVB9hsAf3g::263,instant_event_alert,required,300.433467,1,2,1,1,1,0,0.667,0.667,GOOD
instant_event_alert::MSfDVu3i9mE::264,instant_event_alert,required,155.522033,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::DREHhS0Cudc::265,instant_event_alert,required,151.818333,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::MOpQChwKKik::266,instant_event_alert,required,201.48,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::1dikAGqQ3hs::267,instant_event_alert,none,186.6865,1,0,0,0,0,1,0.0,0.0,SILENT
instant_event_alert::KQQaI0lWHW0::268,instant_event_alert,required,73.239833,2,1,1,1,0,1,0.667,0.667,GOOD
instant_event_alert::7xZehDyXuB0::269,instant_event_alert,required,106.5,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::VKk-XBbawW0::270,instant_event_alert,required,165.298467,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::6RGTgYM1mwk::271,instant_event_alert,required,57.033333,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::L9SqKlQn69c::272,instant_event_alert,required,153.219733,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::1pg4pWQ4Jzw::273,instant_event_alert,required,78.369958,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::APXXDw7BWCg::274,instant_event_alert,required,152.0519,1,0,0,0,0,1,0.0,0.0,SILENT
instant_event_alert::IquGEf1w-Us::275,instant_event_alert,required,197.28,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::U6-GhG5h0iU::276,instant_event_alert,required,144.102292,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::8Jy0R7KfemM::277,instant_event_alert,required,82.123185,1,2,1,1,1,0,0.667,0.667,GOOD
instant_event_alert::Wnx9R5oq8ys::278,instant_event_alert,required,122.189,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
instant_event_alert::ME49XGmzzjg::279,instant_event_alert,required,86.519767,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::SHE3B1pryxk::280,instant_event_alert,required,77.68,2,1,1,1,0,1,0.667,0.667,GOOD
instant_event_alert::RThFUxN_PG4::281,instant_event_alert,required,163.830333,2,1,1,1,0,1,0.667,0.667,GOOD
instant_event_alert::JdACOoKdgAQ::282,instant_event_alert,required,97.466667,3,3,0,0,3,3,0.0,0.0,WRONG_TIME
instant_event_alert::9b793ImfzUM::283,instant_event_alert,required,71.004267,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
instant_event_alert::IW7FuSyFdIs::284,instant_event_alert,required,380.713667,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::1Mv--tSZevw::285,instant_event_alert,required,184.117267,2,0,0,0,0,2,0.0,0.0,SILENT
instant_event_alert::95YXm5J38-c::286,instant_event_alert,required,211.044167,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
instant_event_alert::Ws4T24vp6rI::287,instant_event_alert,helpful,130.48,3,3,3,3,0,0,1.0,1.0,GOOD
instant_event_alert::HNrYhCKk2DI::288,instant_event_alert,required,59.999331,1,0,0,0,0,1,0.0,0.0,SILENT
instant_event_alert::WvwXV8L_ewc::289,instant_event_alert,required,189.37931,1,0,0,0,0,1,0.0,0.0,SILENT
instant_event_alert::UggJrENa_Qw::290,instant_event_alert,required,455.021233,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
instant_event_alert::JVuXCJWfc1M::291,instant_event_alert,helpful,144.72,2,0,0,0,0,2,0.0,0.0,SILENT
instant_event_alert::SdtXGQyC6GM::292,instant_event_alert,required,137.3372,1,2,0,0,2,1,0.0,0.0,WRONG_TIME
instant_event_alert::6mNFQsWIoDw::293,instant_event_alert,required,225.233333,3,3,3,3,0,0,1.0,1.0,GOOD
instant_event_alert::IhoM6jese_Y::294,instant_event_alert,required,444.477367,1,0,0,0,0,1,0.0,0.0,SILENT
instant_event_alert::2Vh-xCGMLzg::295,instant_event_alert,none,83.8,1,0,0,0,0,1,0.0,0.0,SILENT
instant_event_alert::IR6tTS8r6Jw::296,instant_event_alert,required,96.062633,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
instant_event_alert::S7cKirMMA60::297,instant_event_alert,required,299.6,1,3,0,0,3,1,0.0,0.0,WRONG_TIME
instant_event_alert::M8afiRNnB9s::298,instant_event_alert,required,356.689667,1,1,1,1,0,0,1.0,1.0,GOOD
instant_event_alert::JPEif5pmP0Q::299,instant_event_alert,required,128.9,1,1,1,1,0,0,1.0,1.0,GOOD
explicit_target_grounding::-PzoRugR-nk::0,explicit_target_grounding,required,126.36,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::10fOVZIj5zg::1,explicit_target_grounding,required,55.791667,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::0wHM01ok0PU::2,explicit_target_grounding,required,105.533333,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::0QlMKH_ZlNg::3,explicit_target_grounding,required,163.266667,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::-__OUrHGeuU::4,explicit_target_grounding,required,353.4,1,4,1,0,3,0,0.4,0.0,TIMING_ONLY
explicit_target_grounding::-l9fxSCGJ4M::5,explicit_target_grounding,required,155.738917,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::14H72gjQBZY::6,explicit_target_grounding,required,256.089167,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::1KRgCamTNu0::7,explicit_target_grounding,required,322.022022,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::1MNI153DglI::8,explicit_target_grounding,required,196.829967,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::2RgzTn6vV54::9,explicit_target_grounding,required,125.592133,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::2_gFqUYH--0::10,explicit_target_grounding,required,106.523083,1,1,1,1,0,0,1.0,1.0,GOOD
explicit_target_grounding::2a0O3-5Fpyw::11,explicit_target_grounding,required,449.541667,1,2,0,0,2,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::1ZXaltWuJ5U::12,explicit_target_grounding,required,106.773333,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::1Gf2W3eYP28::13,explicit_target_grounding,required,136.92,1,2,1,0,1,0,0.667,0.0,TIMING_ONLY
explicit_target_grounding::-QEfaBLGPQk::14,explicit_target_grounding,required,433.057625,2,2,2,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::1cjHAtxmUHA::15,explicit_target_grounding,required,111.733333,1,1,1,1,0,0,1.0,1.0,GOOD
explicit_target_grounding::2-V96f62kGM::16,explicit_target_grounding,required,176.4,2,2,2,1,0,0,1.0,0.5,GOOD
explicit_target_grounding::2aw1yFx9qeo::17,explicit_target_grounding,required,30.08,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::2cSIAapg7rU::18,explicit_target_grounding,required,259.88,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::2nuCU7AeR_o::19,explicit_target_grounding,required,546.233333,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::3RIylbiEDsU::20,explicit_target_grounding,required,287.88,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::3iVPx4lsw_0::21,explicit_target_grounding,required,319.786133,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::3HC-qvnpuds::22,explicit_target_grounding,required,74.949875,1,3,1,0,2,0,0.5,0.0,TIMING_ONLY
explicit_target_grounding::58oXInI52OE::23,explicit_target_grounding,required,106.564792,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::6RGTgYM1mwk::24,explicit_target_grounding,required,57.033333,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::5cD4CAHexWs::25,explicit_target_grounding,none,174.007167,1,0,0,0,0,1,0.0,0.0,SILENT
explicit_target_grounding::7OVMkB40F9w::26,explicit_target_grounding,required,91.382958,1,2,1,1,1,0,0.667,0.667,GOOD
explicit_target_grounding::714uCusHL4o::27,explicit_target_grounding,required,103.770333,1,2,0,0,2,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::7GkZ7PLMaZk::28,explicit_target_grounding,required,55.933333,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::7o6KXLbuG68::29,explicit_target_grounding,required,105.438667,1,0,0,0,0,1,0.0,0.0,SILENT
explicit_target_grounding::8Jy0R7KfemM::30,explicit_target_grounding,required,82.123185,1,2,1,0,1,0,0.667,0.0,TIMING_ONLY
explicit_target_grounding::900pWYk1nLE::31,explicit_target_grounding,required,64.230833,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::8adnFn-g8jA::32,explicit_target_grounding,required,50.586207,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::8nFoJWmeLoM::33,explicit_target_grounding,helpful,63.466667,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
explicit_target_grounding::95YXm5J38-c::34,explicit_target_grounding,required,211.044167,1,0,0,0,0,1,0.0,0.0,SILENT
explicit_target_grounding::8gdA-kuiqos::35,explicit_target_grounding,required,238.32,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::9HXh3hYMDGM::36,explicit_target_grounding,required,176.4,1,1,1,1,0,0,1.0,1.0,GOOD
explicit_target_grounding::9T2anIrIiJs::37,explicit_target_grounding,required,110.35024,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::AfHeUd8PLOM::38,explicit_target_grounding,required,271.938333,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
explicit_target_grounding::AwoumR9RiHU::39,explicit_target_grounding,required,137.08,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::AnBixRgkIGY::40,explicit_target_grounding,required,128.503375,1,1,1,1,0,0,1.0,1.0,GOOD
explicit_target_grounding::BBcu4EclgOs::41,explicit_target_grounding,helpful,163.633333,2,0,0,0,0,2,0.0,0.0,SILENT
explicit_target_grounding::BuoZDMr3Bok::42,explicit_target_grounding,required,47.781067,1,1,1,1,0,0,1.0,1.0,GOOD
explicit_target_grounding::CvyTFwzPUOo::43,explicit_target_grounding,required,168.466667,1,0,0,0,0,1,0.0,0.0,SILENT
explicit_target_grounding::CaZytg0nr5Q::44,explicit_target_grounding,required,343.64,1,2,0,0,2,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::Cxwgop7XICY::45,explicit_target_grounding,required,269.9697,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::DL-cZQ4E318::46,explicit_target_grounding,required,134.134,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::DVCtum4hn2Y::47,explicit_target_grounding,required,110.0,1,0,0,0,0,1,0.0,0.0,SILENT
explicit_target_grounding::DYQMViyqMnU::48,explicit_target_grounding,required,205.633333,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::EEA-VJS7JIQ::49,explicit_target_grounding,required,139.84,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::DZpVcpmuCI8::50,explicit_target_grounding,required,310.24,1,2,1,0,1,0,0.667,0.0,TIMING_ONLY
explicit_target_grounding::Dd13d5FL220::51,explicit_target_grounding,required,55.96,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
explicit_target_grounding::EbkcCtvNJQI::52,explicit_target_grounding,required,98.223122,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::F8Pa8EPn_c4::53,explicit_target_grounding,required,35.68,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::FQKfPV58l4I::54,explicit_target_grounding,required,74.24,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::F3efbAoHApA::55,explicit_target_grounding,required,178.136292,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::GOytCM4V23o::56,explicit_target_grounding,required,120.04,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::GbU_T2XiFgA::57,explicit_target_grounding,required,178.311467,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::FywjLQRju7Y::58,explicit_target_grounding,required,325.558567,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::HNrYhCKk2DI::59,explicit_target_grounding,required,59.999331,1,0,0,0,0,1,0.0,0.0,SILENT
explicit_target_grounding::HVX3F4GDyi4::60,explicit_target_grounding,required,174.625,1,0,0,0,0,1,0.0,0.0,SILENT
explicit_target_grounding::HqVjmu4YKN0::61,explicit_target_grounding,required,118.398544,2,1,1,0,0,1,0.667,0.0,TIMING_ONLY
explicit_target_grounding::IL2Pj1bOb4Q::62,explicit_target_grounding,required,175.7756,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::I_Qjixayck4::63,explicit_target_grounding,required,187.7,1,0,0,0,0,1,0.0,0.0,SILENT
explicit_target_grounding::IenLTYaTvuY::64,explicit_target_grounding,required,60.26001,1,1,1,1,0,0,1.0,1.0,GOOD
explicit_target_grounding::IigutYLNdfU::65,explicit_target_grounding,helpful,131.965167,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::IquGEf1w-Us::66,explicit_target_grounding,required,197.28,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::J34pE6PKZPY::67,explicit_target_grounding,required,567.934033,1,2,1,0,1,0,0.667,0.0,TIMING_ONLY
explicit_target_grounding::Kh9MP3gY2nM::68,explicit_target_grounding,required,298.344828,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::L6jhfwCgLpg::69,explicit_target_grounding,required,215.56,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::LlAKcJ-DE88::70,explicit_target_grounding,required,86.4864,1,2,1,0,1,0,0.667,0.0,TIMING_ONLY
explicit_target_grounding::LKHYrdzn3qY::71,explicit_target_grounding,required,227.52,1,0,0,0,0,1,0.0,0.0,SILENT
explicit_target_grounding::LDGJ8ykqlWE::72,explicit_target_grounding,required,129.6295,2,0,0,0,0,2,0.0,0.0,SILENT
explicit_target_grounding::MEqYM_4UbRs::73,explicit_target_grounding,helpful,60.0,1,0,0,0,0,1,0.0,0.0,SILENT
explicit_target_grounding::MmsIOgJuuWQ::74,explicit_target_grounding,required,385.051333,1,1,1,1,0,0,1.0,1.0,GOOD
explicit_target_grounding::PnU1PlgQaUY::75,explicit_target_grounding,none,202.4,1,0,0,0,0,1,0.0,0.0,SILENT
explicit_target_grounding::Q1WSGeuIBUU::76,explicit_target_grounding,required,254.254,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::RmjSfjgqgF8::77,explicit_target_grounding,required,111.978533,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::S-oGX8DmuhQ::78,explicit_target_grounding,required,127.72,1,0,0,0,0,1,0.0,0.0,SILENT
explicit_target_grounding::SIm5SqQfTq8::79,explicit_target_grounding,required,141.766667,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::SdtXGQyC6GM::80,explicit_target_grounding,required,137.3372,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::TxkHJX93K0U::81,explicit_target_grounding,required,48.133333,1,1,1,1,0,0,1.0,1.0,GOOD
explicit_target_grounding::U6-GhG5h0iU::82,explicit_target_grounding,required,144.102292,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::UZvpYQ-45No::83,explicit_target_grounding,required,42.666667,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::UGGUPyzw67w::84,explicit_target_grounding,required,155.522033,1,2,1,0,1,0,0.667,0.0,TIMING_ONLY
explicit_target_grounding::UmQe121ktuE::85,explicit_target_grounding,required,97.6,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::UggJrENa_Qw::86,explicit_target_grounding,required,455.021233,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::UkCJqA7561I::87,explicit_target_grounding,required,389.68,1,2,1,0,1,0,0.667,0.0,TIMING_ONLY
explicit_target_grounding::VehgNhMV1kI::88,explicit_target_grounding,required,81.791667,1,1,1,1,0,0,1.0,1.0,GOOD
explicit_target_grounding::VKk-XBbawW0::89,explicit_target_grounding,required,165.298467,1,1,1,1,0,0,1.0,1.0,GOOD
explicit_target_grounding::Vu60fZgUVf4::90,explicit_target_grounding,required,90.9909,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::WMAK4edTUmw::91,explicit_target_grounding,required,225.191633,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::X6Spq62kq8E::92,explicit_target_grounding,required,64.9649,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::WyXJK36bw78::93,explicit_target_grounding,required,356.622933,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::XD0cw-03bUk::94,explicit_target_grounding,required,115.648867,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::XG8vW3blclY::95,explicit_target_grounding,required,186.48,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::Xum6znImE18::96,explicit_target_grounding,required,107.4,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::XsM5SvEkvZI::97,explicit_target_grounding,required,184.56,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::XdDESCBRIXk::98,explicit_target_grounding,required,305.538567,1,1,1,1,0,0,1.0,1.0,GOOD
explicit_target_grounding::Y8FcmVZNK8Y::99,explicit_target_grounding,required,87.033333,1,2,1,0,1,0,0.667,0.0,TIMING_ONLY
explicit_target_grounding::YZYYVnB0lB8::100,explicit_target_grounding,required,107.398958,1,0,0,0,0,1,0.0,0.0,SILENT
explicit_target_grounding::YPqNYBuUguY::101,explicit_target_grounding,required,491.366667,1,0,0,0,0,1,0.0,0.0,SILENT
explicit_target_grounding::YkM_ZlUI5J8::102,explicit_target_grounding,required,561.994767,2,2,1,0,1,1,0.5,0.0,TIMING_ONLY
explicit_target_grounding::Z-hlc8kN6nI::103,explicit_target_grounding,required,147.897744,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::YnL0FVrGhFs::104,explicit_target_grounding,required,172.333333,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::Z-N3VYrWdKI::105,explicit_target_grounding,required,168.28,1,1,0,0,1,1,0.0,0.0,WRONG_TIME
explicit_target_grounding::ZYbw9M8RD7Y::106,explicit_target_grounding,required,223.014458,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::ZGXCr5n8Frg::107,explicit_target_grounding,required,222.28,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::ZiGlHTfqN-E::108,explicit_target_grounding,required,115.24,2,2,2,1,0,0,1.0,0.5,GOOD
explicit_target_grounding::_6D4W48qMQo::109,explicit_target_grounding,required,59.4,2,2,2,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::_py1WXVX4oc::110,explicit_target_grounding,required,73.139733,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::_XWH06cPzJY::111,explicit_target_grounding,required,45.4,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::aEqf0X5lFTE::112,explicit_target_grounding,required,111.6115,1,1,1,0,0,0,1.0,0.0,TIMING_ONLY
explicit_target_grounding::aFalMIkiz60::113,explicit_target_grounding,required,103.736967,2,1,0,0,1,2,0.0,0.0,WRONG_TIME
explicit_target_grounding::_RaSYDgoqWU::114,explicit_target_grounding,required,422.1217,1,2,1,0,1,0,0.667,0.0,TIMING_ONLY
